FAM219A	chr9	34398184	34458570
DNAI1	chr9	34457414	34520988
ENHO	chr9	34521043	34522990
CNTFR	chr9	34551432	34590140
RPP25L	chr9	34610486	34612104
DCTN3	chr9	34613545	34620523
ARID3C	chr9	34621379	34628086
SIGMAR1	chr9	34634722	34637809
GALT	chr9	34638133	34651035
IL11RA	chr9	34650702	34661892
CCL27	chr9	34661880	34664048
LOC730098	chr9	34664163	34666112
CCL19	chr9	34689570	34691276
CCL21	chr9	34709005	34710136
FAM205A	chr9	34723053	34729488
FAM205C	chr9	34889066	34895764
PHF24	chr9	34957608	34982544
DNAJB5-DT	chr9	34985410	34989379
DNAJB5	chr9	34989641	34998900
C9orf131	chr9	35041095	35045986
VCP	chr9	35056064	35072627
FANCG	chr9	35073835	35080016
PIGO	chr9	35088688	35096601
STOML2	chr9	35099776	35103195
FAM214B	chr9	35104112	35116341
UNC13B	chr9	35161992	35405338
ATP8B5P	chr9	35406755	35483035
RUSC2	chr9	35490111	35561898
FAM166B	chr9	35561831	35563899
TESK1	chr9	35605262	35610041
MIR4667	chr9	35608094	35608159
CD72	chr9	35609533	35646810
SIT1	chr9	35649295	35650950
RMRP	chr9	35657751	35658018
CCDC107	chr9	35658290	35661511
ARHGEF39	chr9	35658875	35675866
CA9	chr9	35673918	35681159
TPM2	chr9	35681992	35690056
TLN1	chr9	35696948	35732195
MIR6852	chr9	35710676	35710741
CREB3	chr9	35732598	35736999
MIR6853	chr9	35732922	35732995
GBA2	chr9	35736866	35749228
RGP1	chr9	35749287	35758585
MSMP	chr9	35752990	35756613
NPR2	chr9	35792154	35809732
SPAG8	chr9	35808045	35812272
HINT2	chr9	35812960	35815354
TMEM8B	chr9	35814451	35865518
FAM221B	chr9	35816391	35828747
OR13J1	chr9	35869263	35870601
HRCT1	chr9	35906202	35907136
SPAAR	chr9	35909490	35937153
OR2S2	chr9	35957108	35958154
RECK	chr9	36036913	36124455
GLIPR2	chr9	36136536	36163913
CCIN	chr9	36169388	36171334
CLTA	chr9	36190856	36304781
GNE	chr9	36214441	36277056
RNF38	chr9	36336396	36487548
MELK	chr9	36572862	36677683
MIR4475	chr9	36823539	36823599
PAX5	chr9	36833269	37034268
MIR4540	chr9	36864254	36864308
MIR4476	chr9	36893462	36893531
EBLN3P	chr9	37079645	37090928
ZCCHC7	chr9	37120539	37358149
GRHPR	chr9	37422666	37436990
ZBTB5	chr9	37438102	37465450
POLR1E	chr9	37485948	37503697
FBXO10	chr9	37510892	37576380
TOMM5	chr9	37582646	37592604
FRMPD1	chr9	37650954	37746904
TRMT10B	chr9	37753803	37778972
EXOSC3	chr9	37766978	37801437
DCAF10	chr9	37800554	37867666
SLC25A51	chr9	37879400	37904353
SHB	chr9	37915898	38069227
ALDH1B1	chr9	38392702	38398661
IGFBPL1	chr9	38406528	38424454
FAM95C	chr9	38540569	38577207
ANKRD18A	chr9	38571358	38620596
CNTNAP3	chr9	39072767	39288315
SPATA31A1	chr9	39355669	39361962
FAM74A1	chr9	39371065	39376916
GLIDR	chr9	39748514	39810097
ANKRD20A2	chr9	40223285	40266392
FAM95B1	chr9	40321299	40329221
MIR1299	chr9	40929010	40929092
PGM5P2	chr9	41006999	41074617
FOXD4L6	chr9	41126430	41128463
CBWD6	chr9	41131306	41199261
MIR4477A	chr9	41233755	41233835
FAM242F	chr9	41657708	41699072
CNTNAP3B	chr9	41890314	42129510
SPATA31A6	chr9	42183659	42189887
LOC101927827	chr9	42579414	42586534
SPATA31A5	chr9	60914374	60920650
LOC107987066	chr9	60918581	60927822
FAM74A6	chr9	60929774	60936746
SPATA31A7	chr9	61190003	61196280
FAM74A4	chr9	61205258	61212373
CNTNAP3C	chr9	61330717	61453030
FAM27C	chr9	61854148	62096920
LOC100132874	chr9	61982796	61986934
LOC102724238	chr9	62374128	62376836
FGF7P6	chr9	62376161	62435199
LINC01410	chr9	62801461	62813486
LOC728673	chr9	62897368	62900104
LOC100996643	chr9	63330326	63343660
MIR4477B	chr9	63819574	63819654
ANKRD20A4	chr9	64369394	64413142
FOXD4L5	chr9	65282101	65285209
CBWD5	chr9	65668805	65734041
FOXD4L4	chr9	65736555	65738784
LOC112267859	chr9	65878766	65894790
LOC105379252	chr9	66047084	66055006
ANKRD20A3	chr9	66106815	66179474
ZNF658	chr9	66856426	66932141
SPATA31A3	chr9	66986304	66992583
FAM27E3	chr9	67717411	67719178
ANKRD20A1	chr9	67832765	67920552
FOXD4L3	chr9	68302867	68305084
PGM5	chr9	68328308	68531061
PGM5-AS1	chr9	68353614	68357893
TMEM252	chr9	68536580	68540867
LOC105376072	chr9	68541036	68644442
LINC01506	chr9	68543541	68546589
PIP5K1B	chr9	68705240	69009176
FAM122A	chr9	68780065	68785566
PRKACG	chr9	69012529	69014113
FXN	chr9	69035563	69100178
TJP2	chr9	69121264	69274615
BANCR	chr9	69296682	69311111
FAM189A2	chr9	69324567	69392558
APBA1	chr9	69427532	69672371
PTAR1	chr9	69709522	69760011
C9orf135-DT	chr9	69818394	69820773
C9orf135	chr9	69820817	69906227
MAMDC2-AS1	chr9	70033921	70175888
MAMDC2	chr9	70043848	70226972
SMC5	chr9	70258978	70354873
KLF9	chr9	70384597	70414624
TRPM3	chr9	70529063	71446904
MIR204	chr9	70809975	70810084
CEMIP2	chr9	71683366	71816690
ABHD17B	chr9	71862452	71910931
C9orf85	chr9	71911510	71986054
C9orf57	chr9	72051376	72072721
GDA	chr9	72114595	72257193
LINC01504	chr9	72305367	72356721
ZFAND5	chr9	72351413	72365235
TMC1	chr9	72521608	72838291
LINC01474	chr9	72871130	72874135
ALDH1A1	chr9	72900671	73080442
ANXA1	chr9	73151865	73170393
LOC101927358	chr9	74371335	74384578
RORB	chr9	74497335	74693177
TRPM6	chr9	74722495	74888094
C9orf40	chr9	74946583	74952912
CARNMT1	chr9	74980790	75028423
NMRK1	chr9	75060573	75088217
OSTF1	chr9	75088514	75147265
PCSK5	chr9	75890644	76362339
RFK	chr9	76385526	76394517
GCNT1	chr9	76419850	76651203
PRUNE2	chr9	76611376	76906114
PCA3	chr9	76691980	76863307
FOXB2	chr9	77019655	77020953
VPS13A-AS1	chr9	77176760	77178180
VPS13A	chr9	77177445	77421537
GNA14	chr9	77423079	77648322
GNA14-AS1	chr9	77456295	77526697
GNAQ	chr9	77716097	78031811
CEP78	chr9	78236062	78279690
PSAT1	chr9	78297125	78330093
LOC101927450	chr9	79135374	79198314
TLE4	chr9	79571773	79726882
TLE1	chr9	81583683	81689547
LOC101927502	chr9	81689713	81776900
SPATA31D5P	chr9	81913437	81919926
SPATA31D4	chr9	81928514	81934948
SPATA31D3	chr9	81943586	81950038
SPATA31D1	chr9	81988772	81995253
RASEF	chr9	82979590	83063177
FRMD3	chr9	83242990	83538546
IDNK	chr9	83623049	83644130
UBQLN1	chr9	83659968	83707958
LOC105376114	chr9	83707594	83713378
GKAP1	chr9	83739425	83829516
KIF27	chr9	83834099	83921465
C9orf64	chr9	83938311	83956986
HNRNPK	chr9	83968083	83980616
MIR7-1	chr9	83969748	83969857
RMI1	chr9	83980711	84004074
LOC101927575	chr9	84059298	84098984
SLC28A3	chr9	84275457	84340758
LOC105376116	chr9	84278219	84290131
NTRK2	chr9	84668551	85027070
AGTPBP1	chr9	85546539	85742029
NAA35	chr9	85941146	86025462
GOLM1	chr9	86026146	86100173
C9orf153	chr9	86220265	86259657
ISCA1	chr9	86264546	86283102
TUT7	chr9	86287733	86354454
LOC105376124	chr9	86669349	86708307
GAS1	chr9	86944362	86947506
GAS1RR	chr9	86948666	87002033
LOC440173	chr9	87008440	87042419
C9orf170	chr9	87148644	87159556
DAPK1	chr9	87497228	87708634
DAPK1-IT1	chr9	87553454	87554459
CTSL	chr9	87726109	87731469
CTSL3P	chr9	87772453	87786884
SPATA31E1	chr9	87882877	87888903
SPATA31C1	chr9	87914493	87923505
CDK20	chr9	87966441	87974753
SPATA31C2	chr9	88129458	88138446
SPIN1	chr9	88388430	88478694
NXNL2	chr9	88534033	88584274
LOC286238	chr9	88627063	88652180
MIR4289	chr9	88745836	88745905
S1PR3	chr9	88990863	89005155
SHC3	chr9	89005771	89178818
CKS2	chr9	89311195	89316703
MIR3153	chr9	89312225	89312306
SECISBP2	chr9	89318500	89359663
SEMA4D	chr9	89360787	89498130
GADD45G	chr9	89605012	89606555
UNQ6494	chr9	89639814	89719759
LOC107987032	chr9	89797880	89803100
MIR4290HG	chr9	90020654	90041499
MIR4290	chr9	90023441	90023535
LINC01508	chr9	90300885	90433566
DIRAS2	chr9	90609832	90642862
SYK	chr9	90801787	90898549
LINC00484	chr9	91118592	91182762
AUH	chr9	91213815	91361913
NFIL3	chr9	91409045	91423832
ROR2	chr9	91563091	91950228
MIR3910-1	chr9	91636251	91636361
MIR3910-2	chr9	91636264	91636345
SPTLC1	chr9	92000087	92115413
IARS	chr9	92210207	92293756
MIR3651	chr9	92292458	92292547
SNORA84	chr9	92292461	92292593
NOL8	chr9	92297358	92325636
CENPP	chr9	92325953	92620529
OGN	chr9	92383268	92404696
OMD	chr9	92414245	92424461
ASPN	chr9	92456205	92482506
ECM2	chr9	92493554	92536655
MIR4670	chr9	92527984	92528058
IPPK	chr9	92613183	92670131
BICD2	chr9	92711363	92764833
ANKRD19P	chr9	92809568	92838457
ZNF484	chr9	92844182	92878038
FGD3	chr9	92947523	93036236
SUSD3	chr9	93058688	93085133
CARD19	chr9	93096217	93113283
NINJ1	chr9	93121496	93134251
WNK2	chr9	93184916	93320572
C9orf129	chr9	93318199	93346414
FAM120AOS	chr9	93431441	93453581
FAM120A	chr9	93451685	93566112
PHF2	chr9	93576584	93679587
MIR548AU	chr9	93594841	93594894
LOC101928014	chr9	93808347	93858340
MIR4291	chr9	93819357	93819421
BARX1	chr9	93951627	93955355
BARX1-DT	chr9	93955597	93959140
PTPDC1	chr9	94030794	94109856
MIRLET7A1	chr9	94175957	94176036
MIRLET7F1	chr9	94176347	94176433
LINC02603	chr9	94176492	94259545
MIRLET7D	chr9	94178834	94178920
ZNF169	chr9	94259298	94301829
NUTM2F	chr9	94318196	94328644
LOC100132077	chr9	94332459	94363013
MFSD14B	chr9	94374569	94461042
FBP2	chr9	94558720	94593824
FBP1	chr9	94603133	94640249
AOPEP	chr9	94726701	95087218
MIR2278	chr9	94809962	94810057
MIR6081	chr9	95065350	95065446
MIR23B	chr9	95085208	95085304
MIR27B	chr9	95085445	95085541
MIR3074	chr9	95086014	95086094
MIR24-1	chr9	95086021	95086088
FANCC	chr9	95099054	95426796
PTCH1	chr9	95442980	95517057
LINC00476	chr9	95759231	95876049
ERCC6L2	chr9	95871264	96121154
LINC00092	chr9	96019724	96027993
LOC158434	chr9	96105741	96116411
HSD17B3	chr9	96235306	96302176
SLC35D2	chr9	96235331	96352058
HSD17B3-AS1	chr9	96246462	96250393
ZNF367	chr9	96385941	96418370
HABP4	chr9	96450169	96491336
CDC14B	chr9	96490241	96619843
PRXL2C	chr9	96639577	96655317
ZNF510	chr9	96755865	96778129
ZNF782	chr9	96816269	96875623
MFSD14C	chr9	96887373	97013708
NUTM2G	chr9	96928310	96940253
CTSV	chr9	97029677	97039643
GAS2L1P2	chr9	97075671	97081945
SUGT1P4-STRA6LP	chr9	97238449	97297314
SUGT1P4-STRA6LP-CCDC180	chr9	97238497	97377287
CCDC180	chr9	97307304	97378751
MIR1302-8	chr9	97363554	97363681
TDRD7	chr9	97412096	97496125
TMOD1	chr9	97501180	97601743
TSTD2	chr9	97600080	97633368
NCBP1	chr9	97633668	97673748
LOC105376171	chr9	97634515	97636051
XPA	chr9	97674909	97697357
PTCSC2	chr9	97699625	97853080
FOXE1	chr9	97853226	97856717
TRMO	chr9	97904489	97922570
HEMGN	chr9	97926791	97944856
ANP32B	chr9	97983341	98015943
NANS	chr9	98056732	98083077
TRIM14	chr9	98069275	98119222
CORO2A	chr9	98120975	98192637
TBC1D2	chr9	98199011	98255649
MIR6854	chr9	98229149	98229217
GABBR2	chr9	98288109	98708935
ANKS6	chr9	98731329	98796965
GALNT12	chr9	98807670	98850081
LOC102724684	chr9	98847172	98872415
COL15A1	chr9	98943179	99070792
TGFBR1	chr9	99104038	99154192
ALG2	chr9	99216425	99221942
SEC61B	chr9	99222064	99230615
NAMA	chr9	99355337	99377240
LOC101928438	chr9	99396987	99819921
STX17-AS1	chr9	99397024	99906605
NR4A3	chr9	99821855	99866891
STX17	chr9	99906654	99974534
ERP44	chr9	99979185	100099000
INVS	chr9	100099243	100302175
TEX10	chr9	100302077	100352942
MSANTD3	chr9	100427156	100451711
MSANTD3-TMEFF1	chr9	100442271	100577636
TMEFF1	chr9	100473149	100577636
CAVIN4	chr9	100578079	100588389
PLPPR1	chr9	101028727	101325135
BAAT	chr9	101360417	101383519
MRPL50	chr9	101387633	101398618
ZNF189	chr9	101398873	101410660
ALDOB	chr9	101420560	101449664
TMEM246-AS1	chr9	101468349	101482199
TMEM246	chr9	101473170	101533537
RNF20	chr9	101533853	101563344
GRIN3A	chr9	101569353	101738580
PPP3R2	chr9	101591604	101595021
LINC00587	chr9	102519636	102657514
CYLC2	chr9	102995311	103018488
LINC01492	chr9	103140523	103325034
LOC101928523	chr9	103999755	104000469
SMC2-AS1	chr9	104080024	104093073
SMC2	chr9	104094260	104141419
OR13F1	chr9	104504263	104505222
OR13C4	chr9	104526253	104527209
OR13C3	chr9	104535749	104536856
OR13C8	chr9	104569168	104570130
OR13C5	chr9	104598457	104599413
OR13C2	chr9	104604671	104605627
OR13C9	chr9	104617248	104618204
OR13D1	chr9	104694379	104695485
NIPSNAP3A	chr9	104747683	104760120
NIPSNAP3B	chr9	104764129	104777764
ABCA1	chr9	104781006	104928155
SLC44A1	chr9	105244622	105439171
FSD1L	chr9	105447796	105552433
RALGAPA1P1	chr9	105520128	105526359
FKTN	chr9	105558130	105641118
TAL2	chr9	105662457	105663124
TMEM38B	chr9	105694541	105776629
LINC01505	chr9	105993310	106740875
MIR8081	chr9	106600928	106601022
ZNF462	chr9	106863166	107013634
LOC340512	chr9	106974833	107102988
RAD23B	chr9	107283137	107332192
KLF4	chr9	107484852	107490482
ACTL7B	chr9	108854588	108855986
ACTL7A	chr9	108862266	108863756
ELP1	chr9	108867517	108934124
ABITRAM	chr9	108934400	108950744
CTNNAL1	chr9	108942569	109013522
TMEM245	chr9	109015135	109119947
MIR32	chr9	109046229	109046298
FRRS1L	chr9	109130293	109167295
EPB41L4B	chr9	109171975	109320964
PTPN3	chr9	109375466	109498313
MIR3927	chr9	109511475	109511545
PALM2-AKAP2	chr9	109640788	110172512
LOC107987013	chr9	109760360	109772043
C9orf152	chr9	110190048	110208189
TXN	chr9	110243810	110256507
TXNDC8	chr9	110303521	110337884
SVEP1	chr9	110365248	110579880
MUSK	chr9	110668779	110806558
LPAR1	chr9	110873263	111038458
MIR7702	chr9	111271156	111271214
OR2K2	chr9	111327483	111330183
ECPAS	chr9	111360692	111484745
ZNF483	chr9	111525159	111577844
PTGR1	chr9	111549722	111599893
LRRC37A5P	chr9	111602831	111631289
DNAJC25	chr9	111631334	111654351
DNAJC25-GNG10	chr9	111631386	111670229
GNG10	chr9	111661605	111670226
SHOC1	chr9	111686173	111795008
UGCG	chr9	111896814	111935369
MIR4668	chr9	111932100	111932169
SUSD1	chr9	112040785	112175408
PTBP3	chr9	112217716	112333667
HSDL2	chr9	112380080	112472405
KIAA1958	chr9	112486847	112669397
INIP	chr9	112683926	112718149
SNX30	chr9	112750760	112881671
SLC46A2	chr9	112878920	112890876
ZNF883	chr9	112997120	113050043
ZFP37	chr9	113038380	113056759
FAM225B	chr9	113102117	113111543
FAM225A	chr9	113113042	113119928
SLC31A2	chr9	113150976	113164140
FKBP15	chr9	113161006	113221318
SLC31A1	chr9	113221544	113264492
CDC26	chr9	113255835	113275572
PRPF4	chr9	113275343	113292905
RNF183	chr9	113297093	113303376
WDR31	chr9	113313222	113340298
BSPRY	chr9	113349541	113371233
HDHD3	chr9	113373419	113376999
ALAD	chr9	113386312	113401290
POLE3	chr9	113407235	113410675
C9orf43	chr9	113410054	113429684
RGS3	chr9	113444731	113597743
ZNF618	chr9	113876282	114056591
AMBP	chr9	114060127	114078328
KIF12	chr9	114086126	114099291
COL27A1	chr9	114155537	114312511
MIR455	chr9	114209434	114209529
ORM1	chr9	114323056	114326475
ORM2	chr9	114329869	114333256
AKNA	chr9	114334156	114394405
WHRN	chr9	114402080	114505473
ATP6V1G1	chr9	114587769	114598879
TMEM268	chr9	114611206	114646422
TEX53	chr9	114656304	114662374
TEX48	chr9	114666434	114682066
TNFSF15	chr9	114784652	114806039
1-Dec	chr9	114850968	115402644
TNFSF8	chr9	114893343	114930595
TNC	chr9	115019575	115118257
LOC101928748	chr9	115119539	115138409
LOC101928775	chr9	115324932	115744330
LINC00474	chr9	115888169	115925207
PAPPA	chr9	116153791	116402321
PAPPA-AS1	chr9	116398157	116400606
ASTN2	chr9	116425225	117415070
ASTN2-AS1	chr9	116504283	116562293
TRIM32	chr9	116687302	116701300
SNORA70C	chr9	117181066	117181200
LOC101928797	chr9	117643151	117657032
TLR4	chr9	117704175	117724735
LOC107987035	chr9	118763867	118764345
BRINP1	chr9	119153458	119369435
LINC01613	chr9	119935053	119937832
MIR147A	chr9	120244979	120245050
CDK5RAP2	chr9	120388869	120580170
MEGF9	chr9	120600811	120714470
FBXW2	chr9	120751978	120793416
PSMD5	chr9	120815496	120842951
CUTALP	chr9	120824828	120854385
PHF19	chr9	120855651	120894896
TRAF1	chr9	120902393	120929173
C5	chr9	120952335	121050276
CNTRL	chr9	121074863	121177610
RAB14	chr9	121178133	121223014
GSN	chr9	121207794	121332843
GSN-AS1	chr9	121280768	121285530
STOM	chr9	121338987	121370304
GGTA1P	chr9	121444991	121500027
DAB2IP	chr9	121567057	121785530
TTLL11	chr9	121821928	122093606
MIR4478	chr9	122120082	122120167
NDUFA8	chr9	122144058	122159779
MORN5	chr9	122159908	122200088
LHX6	chr9	122202577	122229626
RBM18	chr9	122237622	122264840
MRRF	chr9	122264603	122331337
PTGS1	chr9	122370530	122395703
OR1J1	chr9	122476958	122477926
OR1J2	chr9	122510802	122511743
OR1J4	chr9	122519141	122520082
OR1N1	chr9	122526358	122527296
OR1N2	chr9	122553112	122554214
OR1L8	chr9	122567117	122583384
OR1Q1	chr9	122614738	122615682
OR1B1	chr9	122628579	122629573
OR1L1	chr9	122661566	122662648
OR1L3	chr9	122675036	122676153
OR1L4	chr9	122723990	122724925
OR1L6	chr9	122742303	122750783
OR5C1	chr9	122788933	122789895
PDCL	chr9	122798389	122828588
OR1K1	chr9	122800123	122801073
RC3H2	chr9	122844556	122905359
SNORD90	chr9	122880213	122880323
ZBTB6	chr9	122908056	122913323
ZBTB26	chr9	122915566	122931512
GPR21	chr9	122940833	123104866
MIR600HG	chr9	123109494	123115477
STRBP	chr9	123109500	123268586
MIR600	chr9	123111546	123111643
CRB2	chr9	123356170	123380324
DENND1A	chr9	123379654	123930152
MIR601	chr9	123402525	123402603
MIR7150	chr9	123485529	123485622
LHX2	chr9	124001670	124033301
LOC100505588	chr9	124006277	124009396
NEK6	chr9	124257606	124353307
LOC613206	chr9	124259250	124261156
PSMB7	chr9	124353465	124415444
ADGRD2	chr9	124451425	124478589
NR5A1	chr9	124481236	124507420
NR6A1	chr9	124517275	124771311
MIR181A2HG	chr9	124658467	124698631
MIR181A2	chr9	124692442	124692551
MIR181B2	chr9	124693710	124693798
OLFML2A	chr9	124777133	124814885
WDR38	chr9	124853417	124857890
RPL35	chr9	124857880	124861981
ARPC5L	chr9	124862130	124877733
GOLGA1	chr9	124878275	124948492
SCAI	chr9	124942608	125143506
PPP6C	chr9	125146573	125189939
RABEPK	chr9	125200542	125234161
HSPA5	chr9	125234853	125241343
GAPVD1	chr9	125261794	125367207
MAPKAP1	chr9	125437393	125707234
PBX3	chr9	125747345	125967377
LOC101929116	chr9	126270121	126298593
MVB12B	chr9	126326829	126507041
LOC105376276	chr9	126516417	126518808
LMX1B	chr9	126614443	126701032
ZBTB43	chr9	126805006	126838210
ZBTB34	chr9	126860665	126885878
RALGPS1	chr9	126914774	127223166
ANGPTL2	chr9	127087348	127122635
GARNL3	chr9	127224265	127393660
SLC2A8	chr9	127397138	127408424
ZNF79	chr9	127424374	127445372
RPL12	chr9	127447674	127451406
SNORA65	chr9	127448501	127448630
LRSAM1	chr9	127451486	127503501
NIBAN2	chr9	127505339	127578989
STXBP1	chr9	127579370	127696027
PTRH1	chr9	127690348	127724873
MIR3911	chr9	127690687	127690795
CFAP157	chr9	127706988	127716002
TTC16	chr9	127716079	127731590
TOR2A	chr9	127731524	127735313
SH2D3C	chr9	127738317	127778710
CDK9	chr9	127785679	127790792
MIR3960	chr9	127785833	127785923
MIR2861	chr9	127785918	127786007
FPGS	chr9	127794597	127814327
ENG	chr9	127815012	127854756
LOC102723566	chr9	127816066	127822520
AK1	chr9	127866486	127877675
ST6GALNAC6	chr9	127867850	127906022
MIR4672	chr9	127869415	127869495
ST6GALNAC4	chr9	127907886	127917041
PIP5KL1	chr9	127920881	127930785
DPM2	chr9	127935099	127938484
FAM102A	chr9	127940582	127980989
NAIF1	chr9	128061233	128068206
SLC25A25	chr9	128068201	128109245
PTGES2	chr9	128120693	128128462
PTGES2-AS1	chr9	128128529	128130628
LCN2	chr9	128149071	128153453
C9orf16	chr9	128160265	128163924
CIZ1	chr9	128161251	128204383
DNM1	chr9	128191655	128255248
MIR199B	chr9	128244721	128244830
MIR3154	chr9	128244947	128245030
GOLGA2	chr9	128255829	128275995
SWI5	chr9	128275379	128316123
TRUB2	chr9	128305159	128322447
COQ4	chr9	128322544	128334072
SLC27A4	chr9	128340527	128361470
URM1	chr9	128371319	128392016
MIR219A2	chr9	128392618	128392714
MIR219B	chr9	128392621	128392708
CERCAM	chr9	128411751	128437351
ODF2	chr9	128455186	128501292
GLE1	chr9	128504700	128542288
SPTAN1	chr9	128552558	128633662
WDR34	chr9	128633661	128656787
SET	chr9	128683424	128696400
PKN3	chr9	128702503	128720916
ZDHHC12	chr9	128720870	128724127
LOC100506100	chr9	128724445	128733194
ZER1	chr9	128729786	128772414
TBC1D13	chr9	128787253	128810430
ENDOG	chr9	128818500	128822676
SPOUT1	chr9	128819651	128829794
KYAT1	chr9	128819663	128881931
LRRC8A	chr9	128882112	128918039
PHYHD1	chr9	128920966	128942041
DOLK	chr9	128945530	128947619
NUP188	chr9	128947699	129007096
SH3GLB2	chr9	129007036	129028303
MIGA2	chr9	129036621	129072082
DOLPP1	chr9	129081111	129090438
CRAT	chr9	129094794	129111189
PTPA	chr9	129110950	129148946
IER5L	chr9	129175552	129178261
LOC101929331	chr9	129282458	129312665
LINC01503	chr9	129332300	129359541
NTMT1	chr9	129608884	129636131
C9orf50	chr9	129612225	129620776
ASB6	chr9	129634604	129642169
PRRX2	chr9	129665647	129722674
PRRX2-AS1	chr9	129712896	129718635
PTGES	chr9	129738331	129753042
TOR1B	chr9	129803157	129811281
TOR1A	chr9	129812942	129824244
C9orf78	chr9	129827290	129835863
USP20	chr9	129834698	129881838
MIR6855	chr9	129869605	129869671
FNBP1	chr9	129887187	130043194
GPR107	chr9	130053426	130140169
GPRACR	chr9	130140610	130144219
NCS1	chr9	130172404	130237303
HMCN2	chr9	130265882	130434123
ASS1	chr9	130444961	130501274
FUBP3	chr9	130578965	130638352
MIR6856	chr9	130626297	130626363
PRDM12	chr9	130664594	130682983
EXOSC2	chr9	130693721	130704894
ABL1	chr9	130713016	130887675
QRFP	chr9	130892707	130896812
FIBCD1	chr9	130902438	130939286
LAMC3	chr9	131009174	131094473
AIF1L	chr9	131096476	131123152
NUP214	chr9	131125586	131234663
FAM78A	chr9	131258076	131276510
PLPP7	chr9	131289459	131359022
PRRC2B	chr9	131373636	131500197
SNORD62A	chr9	131485665	131485750
SNORD62B	chr9	131490486	131490571
POMT1	chr9	131502902	131523806
UCK1	chr9	131523801	131531264
PRRT1B	chr9	131545514	131558620
RAPGEF1	chr9	131576770	131740074
MED27	chr9	131852928	132079867
NTNG2	chr9	132161676	132244526
SETX	chr9	132261356	132354986
TTF1	chr9	132375548	132406851
CFAP77	chr9	132410043	132573317
BARHL1	chr9	132582606	132590252
DDX31	chr9	132592997	132670401
GTF3C4	chr9	132670035	132694953
AK8	chr9	132725578	132878777
SPACA9	chr9	132878027	132890201
TSC1	chr9	132891348	132946874
GFI1B	chr9	132944000	132991687
MIR548AW	chr9	132945707	132945771
GTF3C5	chr9	133030675	133058503
MIR6877	chr9	133051996	133052059
CEL	chr9	133061978	133071861
CELP	chr9	133079900	133087355
RALGDS	chr9	133097720	133149334
GBGT1	chr9	133152948	133163933
OBP2B	chr9	133205277	133209250
ABO	chr9	133250401	133276024
SURF6	chr9	133328776	133336188
MED22	chr9	133338312	133348131
RPL7A	chr9	133348218	133351426
SNORD24	chr9	133349396	133349470
SNORD36B	chr9	133350095	133350168
SNORD36A	chr9	133350456	133350528
SNORD36C	chr9	133350847	133350912
SURF1	chr9	133351758	133356676
SURF2	chr9	133356550	133361158
SURF4	chr9	133361450	133376166
STKLD1	chr9	133376366	133406096
REXO4	chr9	133406059	133418096
ADAMTS13	chr9	133414358	133459402
CACFD1	chr9	133459965	133470848
SLC2A6	chr9	133471094	133479127
MYMK	chr9	133514586	133528612
ADAMTSL2	chr9	133532164	133575519
FAM163B	chr9	133578415	133586197
DBH	chr9	133636363	133659329
DBH-AS1	chr9	133654586	133657313
SARDH	chr9	133663560	133739955
VAV2	chr9	133761894	133992604
BRD3OS	chr9	134025481	134034666
BRD3	chr9	134030305	134068535
LOC100130548	chr9	134054290	134058805
WDR5	chr9	134135365	134159968
RNU6ATAC	chr9	134164439	134164564
LINC02247	chr9	134293931	134295397
RXRA	chr9	134317098	134440585
MIR4669	chr9	134379411	134379472
COL5A1	chr9	134641774	134844843
COL5A1-AS1	chr9	134649385	134653073
MIR3689C	chr9	134849298	134849369
MIR3689A	chr9	134849487	134849564
MIR3689D1	chr9	134849609	134849682
MIR3689B	chr9	134850125	134850272
MIR3689D2	chr9	134850277	134850356
MIR3689E	chr9	134850570	134850641
MIR3689F	chr9	134850742	134850807
FCN2	chr9	134880810	134887523
FCN1	chr9	134903232	134917912
OLFM1	chr9	135075422	135121179
C9orf62	chr9	135343249	135346562
PPP1R26-AS1	chr9	135462727	135480777
PPP1R26	chr9	135479079	135488893
C9orf116	chr9	135495181	135501734
MRPS2	chr9	135499984	135504673
LOC101928525	chr9	135503273	135506447
LCN1	chr9	135521438	135526532
OBP2A	chr9	135546139	135549969
PAEP	chr9	135561756	135566955
LINC01502	chr9	135574935	135587112
LOC102723971	chr9	135604345	135618952
GLT6D1	chr9	135623648	135639540
LCN9	chr9	135663322	135666422
SOHLH1	chr9	135693407	135699528
KCNT1	chr9	135702185	135795508
CAMSAP1	chr9	135808487	135907546
UBAC1	chr9	135932969	135961373
NACC2	chr9	136006537	136095289
TMEM250	chr9	136114581	136118875
LHX3	chr9	136196250	136205128
QSOX2	chr9	136206333	136245841
CCDC187	chr9	136249971	136306901
DKFZP434A062	chr9	136322303	136327323
GPSM1	chr9	136327476	136359605
DNLZ	chr9	136359480	136363744
CARD9	chr9	136361903	136373681
SNAPC4	chr9	136375577	136400168
ENTR1	chr9	136401922	136410614
PMPCA	chr9	136410641	136423761
INPP5E	chr9	136428619	136439845
SEC16A	chr9	136440096	136483759
C9orf163	chr9	136483495	136486067
NOTCH1	chr9	136494433	136546048
MIR4673	chr9	136519568	136519626
MIR4674	chr9	136546173	136546259
LINC01451	chr9	136612024	136617181
HSPC324	chr9	136648610	136660421
EGFL7	chr9	136658856	136672678
MIR126	chr9	136670602	136670686
AGPAT2	chr9	136673143	136687457
DIPK1B	chr9	136712572	136724742
SNHG7	chr9	136721366	136728184
